team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,defTotalCatchAllowed,defTotalDeflections,defTotalForcedFum,defTotalFumRec,defTotalInts,defTotalIntReturnYds,defTotalSacks,defTotalSafeties,defTotalTDs,defTotalTackles
Bears,CHI,0,,MIKE,553387261,D'Marco Jackson,3,0,1775,48,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bears,CHI,0,,CB,553387398,Jaylon Jones,3,0,2562,33,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bears,CHI,0,,CB,553386944,Kyler Gordon,3,0,1738,6,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Bears,CHI,0,,REDGE,553388092,Jaelan Phillips,4,0,1028,0,1,2.00,0,0,0,1,0,0,0.00,0,0,2.00
Bears,CHI,0,,CB,553387347,Jaylon Johnson,5,0,398,1,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Bears,CHI,0,,LEDGE,553388557,Montez Sweat,6,0,9643,98,1,11.00,0,0,1,0,0,0,2.00,0,0,4.00
Bears,CHI,0,,MIKE,553386712,T.J. Edwards,6,0,9449,53,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Bears,CHI,0,,SS,553387265,Eddie Jackson,8,0,8600,39,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Bears,CHI,0,,FS,553386375,Kevin Byard III,9,0,7928,31,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Bears,CHI,0,,DT,553387296,Grady Jarrett,10,0,7185,50,1,1.00,0,0,0,0,0,0,0.50,0,0,0.00
Bengals,CIN,1,,SAM,553386413,Barrett Carter,0,0,10517,49,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Bengals,CIN,1,,WILL,553387488,Demetrius Knight Jr.,0,0,10627,44,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Bengals,CIN,1,,LEDGE,553388507,Shemar Stewart,0,0,10742,97,1,6.00,0,0,0,0,0,0,2.00,0,0,2.00
Bengals,CIN,1,,CB,553388703,DJ Turner II,2,0,2438,20,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Bengals,CIN,1,,SS,553386157,Jordan Battle,2,0,1298,27,1,4.00,0,1,0,0,1,21,0.00,0,0,1.00
Bengals,CIN,1,,CB,553388589,Cam Taylor-Britt,3,0,1964,29,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Bengals,CIN,1,,CB,553387145,Dax Hill,3,0,1766,23,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Bengals,CIN,1,,FS,553388522,Geno Stone,5,0,590,22,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Bengals,CIN,1,,MIKE,553388924,Logan Wilson,5,0,675,55,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Bengals,CIN,1,,DT,553387143,B.J. Hill,7,0,8923,92,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Bengals,CIN,1,,WILL,553386356,Oren Burks,7,0,8829,42,1,6.00,0,0,0,0,0,0,0.00,0,0,6.00
Bengals,CIN,1,,REDGE,553387111,Trey Hendrickson,8,0,8581,91,1,5.00,0,1,0,0,0,0,1.00,0,0,3.00
Bills,BUF,2,,CB,553386999,Maxwell Hairston,0,0,10570,31,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,DT,553388323,T.J. Sanders,0,0,10719,98,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,FS,553386201,Cole Bishop,1,0,10015,24,1,3.00,0,2,0,0,0,0,0.00,0,0,3.00
Bills,BUF,2,,WILL,553388878,Dorian Williams,2,0,2477,42,1,10.00,0,0,1,0,1,8,1.00,0,0,2.00
Bills,BUF,2,,MIKE,553386191,Terrel Bernard,3,0,1173,8,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,FS,553387020,Damar Hamlin,4,0,1254,3,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Bills,BUF,2,,LEDGE,553388286,Greg Rousseau,4,0,928,50,1,1.00,0,0,0,1,0,0,0.00,0,0,1.00
Bills,BUF,2,,SAM,553386287,K.J. Britt,4,0,982,44,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,SS,553388168,Taylor Rapp,6,0,9606,9,1,6.00,0,0,0,0,0,0,1.00,0,0,4.00
Bills,BUF,2,,CB,553387358,Taron Johnson,7,0,8949,7,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,CB,553387154,Mike Hilton,9,0,9203,38,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Bills,BUF,2,,MIKE,553388634,Shaq Thompson,10,0,7352,45,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Bills,BUF,2,,DT,553387389,DaQuan Jones,11,0,6474,92,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Broncos,DEN,3,,CB,553386138,Jahdae Barron,0,0,10485,23,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Broncos,DEN,3,,CB,553387761,Ja'Quan McMillian,2,0,10421,29,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Broncos,DEN,3,,CB,553387866,Riley Moss,2,0,2330,21,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Broncos,DEN,3,,REDGE,553386229,Nik Bonitto,3,0,1181,15,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,FS,553387463,Devon Key,4,0,10408,26,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,LEDGE,553386513,Jonathon Cooper,4,0,910,0,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Broncos,DEN,3,,CB,553388549,Patrick Surtain II,4,0,1301,2,1,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Broncos,DEN,3,,SS,553387208,Talanoa Hufanga,4,0,1164,9,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Broncos,DEN,3,,FS,553387379,Brandon Jones,5,0,404,22,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Broncos,DEN,3,,WILL,553388532,Justin Strnad,5,0,593,40,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Broncos,DEN,3,,MIKE,553386977,Dre Greenlaw,6,0,9480,57,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Broncos,DEN,3,,SS,553387593,P.J. Locke,6,0,1475,6,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Broncos,DEN,3,,WILL,553388405,Alex Singleton,7,0,573,49,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Broncos,DEN,3,,DT,553386849,John Franklin-Myers,7,0,8892,98,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,MIKE,553388344,Carson Schwesinger,0,0,10724,49,1,8.00,0,0,0,0,0,0,0.00,0,0,8.00
Browns,CLE,4,,DT,553386952,Mason Graham,0,0,10564,94,1,6.00,0,0,0,0,0,0,2.00,0,0,2.00
Browns,CLE,4,,DT,553387001,Mike Hall Jr,1,0,10095,51,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Browns,CLE,4,,WILL,553386632,Mohamoud Diabate,2,0,10892,43,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,FS,553387133,Ronnie Hickman,2,0,2208,33,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Browns,CLE,4,,CB,553386738,Martin Emerson Jr,3,0,1565,1,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,WILL,553388024,Jeremiah Owusu-Koramoah,4,0,1060,6,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Browns,CLE,4,,REDGE,553388689,Joe Tryon-Shoyinka,4,0,1020,90,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,CB,553386400,Tyson Campbell,4,0,1355,7,1,5.00,0,1,0,0,1,4,0.00,0,0,2.00
Browns,CLE,4,,FS,553386623,Grant Delpit,5,0,249,9,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,SS,553388393,Isaiah Simmons,5,0,569,28,1,4.00,0,2,0,0,0,0,0.00,0,0,4.00
Browns,CLE,4,,DT,553388868,Christian Wilkins,6,0,9673,97,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,CB,553388787,Denzel Ward,7,0,9100,21,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Browns,CLE,4,,SAM,553386113,Jerome Baker,7,0,8811,17,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Browns,CLE,4,,REDGE,553386889,Myles Garrett,8,0,8560,95,1,4.00,0,1,0,0,0,0,1.00,0,0,2.00
Browns,CLE,4,,SS,553387312,Rayshawn Jenkins,8,0,8601,5,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Browns,CLE,4,,LEDGE,553386137,Shaquil Barrett,11,0,7656,92,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Buccaneers,TB,5,,CB,553388040,Jacob Parrish,0,0,10687,25,1,6.00,0,0,0,0,0,0,0.00,0,0,6.00
Buccaneers,TB,5,,SS,553388457,Tykee Smith,1,0,10251,23,1,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Buccaneers,TB,5,,DT,553387440,Calijah Kancey,2,0,2275,94,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Buccaneers,TB,5,,WILL,553386626,SirVocea Dennis,2,0,2107,8,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Buccaneers,TB,5,,REDGE,553386633,Yaya Diaby,2,0,2114,0,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Buccaneers,TB,5,,MIKE,553387527,Nate Landman,3,0,1804,53,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Buccaneers,TB,5,,CB,553387709,Zyon McCollum,3,0,1840,27,1,7.00,0,1,0,0,1,1,0.00,0,0,4.00
Buccaneers,TB,5,,FS,553388935,Antoine Winfield Jr,5,0,680,31,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Buccaneers,TB,5,,LEDGE,553387916,Anthony Nelson,6,0,9586,98,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Buccaneers,TB,5,,CB,553386608,Jamel Dean,6,0,9435,35,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Buccaneers,TB,5,,SAM,553388567,Sione Takitaki,6,0,9647,40,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Buccaneers,TB,5,,DT,553388741,Vita Vea,7,0,9093,50,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Buccaneers,TB,5,,LEDGE,553388181,Haason Reddick,8,0,8696,5,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Buccaneers,TB,5,,MIKE,553387391,Deion Jones,9,0,8084,45,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cardinals,ARI,6,,WILL,553388397,Cody Simon,0,0,10729,50,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cardinals,ARI,6,,SS,553386532,Kitan Crawford,0,0,10529,36,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cardinals,ARI,6,,DT,553387943,Walter Nolen,0,0,10681,97,1,3.00,0,0,0,0,1,1,0.00,0,0,0.00
Cardinals,ARI,6,,CB,553387364,Will Johnson,0,0,10614,0,1,7.00,0,0,0,0,0,0,1.00,0,0,5.00
Cardinals,ARI,6,,FS,553388590,Dadrion Taylor-Demerson,1,0,10260,42,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Cardinals,ARI,6,,CB,553388880,Garrett Williams,2,0,2478,21,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Cardinals,ARI,6,,CB,553386458,Kei'Trel Clark,2,0,2022,13,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cardinals,ARI,6,,MIKE,553388033,Owen Pappoe,2,0,2347,44,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cardinals,ARI,6,,MIKE,553386601,Akeem Davis-Gaither,5,0,245,27,1,9.00,0,0,0,0,1,1,0.00,0,0,6.00
Cardinals,ARI,6,,FS,553388631,Jalen Thompson,6,0,1532,34,1,7.00,0,0,1,0,0,0,1.00,0,0,2.00
Cardinals,ARI,6,,WILL,553388916,Mack Wilson Sr,6,0,9685,2,1,11.00,0,0,0,1,0,0,0.00,0,1,5.00
Cardinals,ARI,6,,CB,553387891,Sean Murphy-Bunting,6,0,9405,23,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Cardinals,ARI,6,,REDGE,553388556,Josh Sweat,7,0,9073,10,1,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Cardinals,ARI,6,,SS,553386111,Budda Baker,8,0,8472,3,1,4.00,0,0,0,0,0,0,0.50,0,0,3.00
Cardinals,ARI,6,,DT,553386393,Calais Campbell,17,0,655,93,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Chargers,LAC,7,,LEDGE,553387459,Kyle Kennard,0,0,10623,54,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,MIKE,553386491,Junior Colson,1,0,10040,25,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chargers,LAC,7,,CB,553388511,Tarheeb Still,1,0,10255,29,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chargers,LAC,7,,WILL,553387112,Daiyan Henley,2,0,2186,0,1,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Chargers,LAC,7,,DT,553388708,Kobie Turner,2,0,5178,98,1,27.00,0,0,2,1,0,0,7.00,0,0,7.00
Chargers,LAC,7,,LEDGE,553388697,Tuli Tuipulotu,2,0,2634,45,1,6.00,0,0,0,0,0,0,1.50,0,0,3.00
Chargers,LAC,7,,CB,553388516,Benjamin St-Juste,4,0,1144,24,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,FS,553387829,Elijah Molden,4,0,1341,2,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,REDGE,553388020,Odafe Oweh,4,0,1602,97,1,9.00,0,0,0,1,0,0,2.50,0,0,4.00
Chargers,LAC,7,,DT,553388569,Teair Tart,5,0,1523,90,1,19.00,0,0,1,0,0,0,5.00,0,0,6.00
Chargers,LAC,7,,SAM,553386699,Troy Dye,5,0,266,43,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Chargers,LAC,7,,DT,553387027,Da'Shawn Hand,7,0,8910,91,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,SS,553387288,Derwin James Jr,7,0,8943,3,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Chargers,LAC,7,,CB,553387263,Donte Jackson,7,0,8936,26,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Chargers,LAC,7,,SS,553387306,Tony Jefferson,10,0,6728,23,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Chiefs,KC,8,,REDGE,553386914,Ashton Gillotte,0,0,10561,97,1,12.00,0,0,0,0,1,25,1.00,0,1,1.00
Chiefs,KC,8,,WILL,553386149,Jeffrey Bassa,0,0,10487,31,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chiefs,KC,8,,CB,553388899,Nohl Williams,0,0,10783,20,1,5.00,0,0,0,0,1,1,0.00,0,0,2.00
Chiefs,KC,8,,SS,553387136,Jaden Hicks,1,0,10107,21,1,6.00,0,0,0,0,0,0,0.00,0,0,6.00
Chiefs,KC,8,,SS,553386496,Chamarri Conner,2,0,2062,27,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chiefs,KC,8,,LEDGE,553387443,George Karlaftis,3,0,1795,56,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chiefs,KC,8,,CB,553388813,Jaylen Watson,3,0,2014,35,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Chiefs,KC,8,,SAM,553386441,Leo Chenal,3,0,1269,54,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Chiefs,KC,8,,CB,553387724,Trent McDuffie,3,0,1844,22,1,7.00,0,4,0,0,1,15,0.00,0,0,4.00
Chiefs,KC,8,,MIKE,553386228,Nick Bolton,4,0,977,32,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Chiefs,KC,8,,LEDGE,553386564,Mike Danna,5,0,853,51,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chiefs,KC,8,,WILL,553388676,Drue Tranquill,6,0,9659,23,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Chiefs,KC,8,,DT,553388947,Deatrich Wise Jr,8,0,8787,94,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Chiefs,KC,8,,DT,553387385,Chris Jones,9,0,8082,95,1,5.00,0,1,0,0,0,0,1.00,0,0,3.00
Chiefs,KC,8,,MIKE,553386020,Kwon Alexander,10,0,6989,40,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Colts,IND,9,,FS,553388347,Daniel Scott,2,0,2385,32,1,6.00,0,0,0,1,0,0,0.00,0,1,0.00
Colts,IND,9,,CB,553387399,Jaylon Jones,2,0,2249,40,1,0.00,0,2,0,0,0,0,0.00,0,0,0.00
Colts,IND,9,,SAM,553387879,Chad Muma,3,0,1860,55,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Colts,IND,9,,FS,553386540,Nick Cross,3,0,1319,20,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Colts,IND,9,,SS,553386376,Camryn Bynum,4,0,1158,0,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Colts,IND,9,,WILL,553388130,Germaine Pratt,6,0,9603,53,1,10.00,0,0,0,0,1,4,0.00,0,0,7.00
Colts,IND,9,,CB,553388786,Charvarius Ward,7,0,9951,7,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Colts,IND,9,,MIKE,553386848,Zaire Franklin,7,0,9777,44,1,7.00,0,0,0,0,0,0,0.00,0,0,7.00
Colts,IND,9,,CB,553387839,Kenny Moore II,8,0,9244,23,1,7.00,0,1,0,0,0,0,1.00,0,0,5.00
Colts,IND,9,,LEDGE,553386702,Samson Ebukam,8,0,9177,52,1,7.00,0,0,0,1,0,0,0.00,0,1,1.00
Commanders,WAS,25,,CB,553386045,Trey Amos,0,0,10477,23,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Commanders,WAS,25,,DT,553387925,Jer'Zhan Newton,1,0,10193,95,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Commanders,WAS,25,,WILL,553387641,Jordan Magee,1,0,10413,58,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Commanders,WAS,25,,CB,553388306,Mike Sainristil,1,0,10239,0,1,12.00,0,0,0,0,1,29,0.00,0,1,3.00
Commanders,WAS,25,,SS,553388023,Tyler Owens,1,0,10203,18,1,10.00,0,1,1,0,0,0,1.00,0,0,5.00
Commanders,WAS,25,,FS,553387661,Quan Martin,2,0,2296,20,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Commanders,WAS,25,,REDGE,553388054,Kwity Paye,4,0,1056,51,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Commanders,WAS,25,,SS,553386886,C.J. Gardner-Johnson,6,0,9466,28,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Commanders,WAS,25,,DT,553388055,Da'Ron Payne,7,0,9016,94,1,6.00,0,0,0,0,0,0,2.00,0,0,2.00
Commanders,WAS,25,,WILL,553387629,Frankie Luvu,7,0,9340,4,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Commanders,WAS,25,,CB,553387535,Marshon Lattimore,8,0,8632,2,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Commanders,WAS,25,,CB,553387400,Jonathan Jones,9,0,8085,31,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Commanders,WAS,25,,REDGE,553387635,Khalil Mack,11,0,6504,98,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Commanders,WAS,25,,SS,553388127,Jordan Poyer,12,0,6322,21,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Commanders,WAS,25,,MIKE,553388758,Bobby Wagner,13,0,6138,54,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,LEDGE,553386765,Donovan Ezeiruaku,0,0,10547,41,1,7.00,0,1,0,0,0,0,2.00,0,0,3.00
Cowboys,DAL,10,,WILL,553387589,Marist Liufau,1,0,10160,35,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,WILL,553388019,DeMarvion Overshown,2,0,2344,0,1,6.00,0,1,0,0,0,0,0.00,0,0,6.00
Cowboys,DAL,10,,WILL,553386456,Damone Clark,3,0,1272,18,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,CB,553386212,DaRon Bland,3,0,2689,26,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Cowboys,DAL,10,,CB,553386726,Kaiir Elam,3,0,1561,20,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,SS,553386173,Markquese Bell,3,0,1170,14,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,DT,553387959,Osa Odighizuwa,4,0,894,97,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,CB,553386643,Trevon Diggs,5,0,250,7,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Cowboys,DAL,10,,SS,553388918,Donovan Wilson,6,0,9684,6,1,4.00,0,1,0,0,1,1,0.00,0,0,1.00
Cowboys,DAL,10,,FS,553387182,Malik Hooker,8,0,8592,28,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Cowboys,DAL,10,,DT,553386459,Kenny Clark,9,0,7947,95,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,REDGE,553386468,Jadeveon Clowney,11,0,6380,42,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,FS,553388674,Dante Trader Jr.,0,0,10756,11,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Dolphins,MIA,11,,DT,553388093,Jordan Phillips,0,0,10692,94,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,DT,553386959,Kenneth Grant,0,0,10566,90,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Dolphins,MIA,11,,REDGE,553388245,Chop Robinson,1,0,10229,44,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,CB,553387494,Kader Kohou,3,0,4611,4,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,SS,553387776,Ifeatu Melifonwu,4,0,1299,9,1,3.00,0,2,0,0,0,0,0.00,0,0,3.00
Dolphins,MIA,11,,MIKE,553386294,Jordyn Brooks,5,0,180,20,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Dolphins,MIA,11,,SS,553386206,Julian Blackmon,5,0,97,22,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Dolphins,MIA,11,,WILL,553386654,Tyrel Dodson,6,0,9441,25,1,3.00,0,2,0,0,0,0,0.00,0,0,3.00
Dolphins,MIA,11,,LEDGE,553386450,Bradley Chubb,7,0,8845,2,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,FS,553386809,Minkah Fitzpatrick,7,0,8887,29,1,4.00,0,2,0,0,0,0,0.00,0,0,4.00
Dolphins,MIA,11,,WILL,553386706,Tremaine Edmunds,7,0,8875,49,1,8.00,0,0,0,0,1,16,0.00,0,0,5.00
Dolphins,MIA,11,,DT,553388387,Zach Sieler,7,0,9351,92,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Dolphins,MIA,11,,CB,553386665,Rasul Douglas,8,0,8535,26,1,3.00,0,2,0,0,1,3,0.00,0,0,0.00
Eagles,PHI,12,,SS,553387874,Andrew Mukuba,0,0,10672,24,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Eagles,PHI,12,,MIKE,553386397,Jihaad Campbell,0,0,10514,30,1,7.00,0,0,0,0,1,0,0.00,0,0,4.00
Eagles,PHI,12,,WILL,553387831,Smael Mondon Jr.,0,0,10667,42,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Eagles,PHI,12,,CB,553386617,Cooper DeJean,1,0,10053,33,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Eagles,PHI,12,,SAM,553388686,Jeremiah Trotter Jr,1,0,10271,54,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Eagles,PHI,12,,CB,553387824,Quinyon Mitchell,1,0,10184,27,1,4.00,0,2,0,0,0,0,0.00,0,0,4.00
