team__displayName,team__abbrName,team__logoId,team__logo,player__position,player__rosterId,player__fullName,player__yearsPro,player__injuryLength,player__portraitId,player__jerseyNum,gamesPlayed,fantasy_points,defTotalCatchAllowed,defTotalDeflections,defTotalForcedFum,defTotalFumRec,defTotalInts,defTotalIntReturnYds,defTotalSacks,defTotalSafeties,defTotalTDs,defTotalTackles
Chargers,LAC,7,,DT,553388569,Teair Tart,5,0,1523,90,1,5.00,0,0,0,0,0,0,1.00,0,0,3.00
Chargers,LAC,7,,SAM,553386699,Troy Dye,5,0,266,43,1,8.00,0,1,0,0,1,3,1.00,0,0,3.00
Chargers,LAC,7,,SS,553387288,Derwin James Jr,7,0,8943,3,1,1.00,0,2,0,0,0,0,0.00,0,0,1.00
Chargers,LAC,7,,CB,553387263,Donte Jackson,7,0,8936,26,1,3.00,0,3,0,0,0,0,0.50,0,0,2.00
Cowboys,DAL,10,,LEDGE,553386765,Donovan Ezeiruaku,0,0,10547,41,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Cowboys,DAL,10,,CB,553388199,Shavon Revel Jr.,0,0,10705,34,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,WILL,553387589,Marist Liufau,1,0,10160,35,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Cowboys,DAL,10,,WILL,553388019,DeMarvion Overshown,2,0,2344,0,1,5.00,0,1,0,0,0,0,1.00,0,0,3.00
Cowboys,DAL,10,,WILL,553386456,Damone Clark,3,0,1272,18,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,CB,553386212,DaRon Bland,3,0,2689,26,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Cowboys,DAL,10,,CB,553386726,Kaiir Elam,3,0,1561,20,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,SS,553386173,Markquese Bell,3,0,1170,14,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,DT,553387959,Osa Odighizuwa,4,0,894,97,1,5.00,0,1,0,0,0,0,1.00,0,0,3.00
Cowboys,DAL,10,,CB,553386643,Trevon Diggs,5,0,250,7,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Cowboys,DAL,10,,SS,553388918,Donovan Wilson,6,0,9684,6,1,9.00,0,1,0,0,0,0,0.50,0,0,8.00
Cowboys,DAL,10,,FS,553387182,Malik Hooker,8,0,8592,28,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Cowboys,DAL,10,,DT,553386459,Kenny Clark,9,0,7947,95,1,4.00,0,1,0,0,0,0,1.50,0,0,1.00
Cowboys,DAL,10,,REDGE,553386468,Jadeveon Clowney,11,0,6380,42,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,DT,553386959,Kenneth Grant,0,0,10566,90,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Dolphins,MIA,11,,REDGE,553388245,Chop Robinson,1,0,10229,44,1,2.00,0,1,0,1,0,0,0.50,0,0,1.00
Dolphins,MIA,11,,CB,553387494,Kader Kohou,3,0,4611,4,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Dolphins,MIA,11,,SS,553387776,Ifeatu Melifonwu,4,0,1299,9,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Dolphins,MIA,11,,MIKE,553386294,Jordyn Brooks,5,0,180,20,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Dolphins,MIA,11,,SS,553386206,Julian Blackmon,5,0,97,22,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Dolphins,MIA,11,,WILL,553386654,Tyrel Dodson,6,0,9441,25,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Dolphins,MIA,11,,LEDGE,553386450,Bradley Chubb,7,0,8845,2,1,10.00,0,0,1,0,0,0,2.00,0,0,3.00
Dolphins,MIA,11,,FS,553386809,Minkah Fitzpatrick,7,0,8887,29,1,9.00,0,1,0,0,1,5,0.00,0,0,6.00
Dolphins,MIA,11,,WILL,553386706,Tremaine Edmunds,7,0,8875,49,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Dolphins,MIA,11,,DT,553388387,Zach Sieler,7,0,9351,92,1,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Dolphins,MIA,11,,CB,553386665,Rasul Douglas,8,0,8535,26,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Dolphins,MIA,11,,REDGE,553387430,Matthew Judon,9,0,8088,8,1,12.00,0,0,1,0,0,0,3.00,0,0,3.00
Dolphins,MIA,11,,CB,553386916,Stephon Gilmore,13,0,5184,27,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Eagles,PHI,12,,SS,553387874,Andrew Mukuba,0,0,10672,24,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Eagles,PHI,12,,MIKE,553386397,Jihaad Campbell,0,0,10514,30,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Eagles,PHI,12,,CB,553386617,Cooper DeJean,1,0,10053,33,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Eagles,PHI,12,,SAM,553388686,Jeremiah Trotter Jr,1,0,10271,54,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Eagles,PHI,12,,CB,553387824,Quinyon Mitchell,1,0,10184,27,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Eagles,PHI,12,,DT,553386416,Jalen Carter,2,0,2563,98,1,7.00,0,0,0,0,0,0,2.50,0,0,2.00
Eagles,PHI,12,,REDGE,553388732,Lukas Van Ness,2,0,2442,91,1,9.00,0,0,0,0,0,0,2.50,0,0,4.00
Eagles,PHI,12,,LEDGE,553388425,Nolan Smith Jr,2,0,2402,3,1,15.00,0,0,0,0,0,0,5.00,0,0,5.00
Eagles,PHI,12,,DT,553386588,Jordan Davis,3,0,1333,90,1,8.00,0,0,0,1,0,0,2.50,0,0,3.00
Eagles,PHI,12,,SAM,553386609,Nakobe Dean,3,0,1347,17,1,5.00,0,0,1,0,0,0,0.50,0,0,1.00
Eagles,PHI,12,,FS,553386213,Reed Blankenship,3,0,2850,32,1,2.00,0,3,0,0,0,0,0.00,0,0,2.00
Eagles,PHI,12,,WILL,553386158,Zack Baun,5,0,87,53,1,7.00,0,0,0,0,0,0,0.00,0,0,7.00
Eagles,PHI,12,,FS,553386743,Marcus Epps,6,0,120,39,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Falcons,ATL,13,,CB,553386248,Billy Bowman Jr.,0,0,10496,33,1,6.00,0,1,0,0,1,1,0.00,0,0,3.00
Falcons,ATL,13,,LEDGE,553388768,Jalon Walker,0,0,10766,11,1,1.00,0,1,0,0,0,0,0.50,0,0,0.00
Falcons,ATL,13,,REDGE,553388057,James Pearce Jr.,0,0,10689,27,1,3.00,0,0,0,0,0,0,1.00,0,0,1.00
Falcons,ATL,13,,SS,553388824,Xavier Watts,0,0,10771,31,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Falcons,ATL,13,,CB,553388087,Clark Phillips III,2,0,2354,22,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Falcons,ATL,13,,WILL,553386606,Divine Deablo,4,0,1329,0,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Falcons,ATL,13,,CB,553388601,A.J. Terrell Jr,5,0,610,24,1,0.00,0,3,0,0,0,0,0.00,0,0,0.00
Falcons,ATL,13,,MIKE,553386735,Kaden Elliss,6,0,119,55,1,7.00,0,1,0,0,1,12,0.00,0,0,4.00
Falcons,ATL,13,,FS,553386152,Jessie Bates III,7,0,8815,3,1,5.00,0,0,0,0,1,29,0.00,0,0,2.00
Falcons,ATL,13,,CB,553387212,Mike Hughes,7,0,8929,21,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Falcons,ATL,13,,DT,553388006,David Onyemata,9,0,8169,90,1,2.00,0,1,0,0,0,0,0.50,0,0,1.00
Falcons,ATL,13,,MIKE,553387458,Eric Kendricks,10,0,7200,50,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Giants,NYG,15,,LEDGE,553386412,Abdul Carter,0,0,10516,51,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Giants,NYG,15,,DT,553386018,Darius Alexander,0,0,10474,91,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Giants,NYG,15,,SS,553387950,Tyler Nubin,1,0,10197,27,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Giants,NYG,15,,CB,553386119,Deonte Banks,2,0,1120,2,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Giants,NYG,15,,CB,553386813,Cor'Dale Flott,3,0,1580,28,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Giants,NYG,15,,SS,553386181,Dane Belton,3,0,1172,24,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Giants,NYG,15,,FS,553387172,Jevon Holland,4,0,1161,8,1,4.00,0,1,0,0,0,0,1.00,0,0,2.00
Giants,NYG,15,,CB,553386002,Paulson Adebo,4,0,1098,21,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Giants,NYG,15,,MIKE,553387979,Bobby Okereke,6,0,9588,58,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Giants,NYG,15,,REDGE,553386363,Brian Burns,6,0,9406,0,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Giants,NYG,15,,DT,553387541,Dexter Lawrence II,6,0,9548,97,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Giants,NYG,15,,WILL,553387792,Matt Milano,8,0,8664,56,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Giants,NYG,15,,DT,553388239,Roy Robertson-Harris,9,0,8196,95,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Giants,NYG,15,,MIKE,553387129,Neville Hewitt,10,0,7712,47,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Jaguars,JAX,16,,FS,553388166,Caleb Ransaw,0,0,10699,27,1,4.00,0,0,0,0,1,1,0.00,0,0,1.00
Jaguars,JAX,16,,MIKE,553387753,Jalen McLeod,0,0,10656,35,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Jaguars,JAX,16,,SS,553387530,Rayuan Lane III,0,0,10632,25,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Jaguars,JAX,16,,FS,553387330,Antonio Johnson,2,0,2232,26,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Jaguars,JAX,16,,MIKE,553387801,Ventrell Miller,2,0,2311,51,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Jaguars,JAX,16,,MIKE,553387590,Devin Lloyd,3,0,1812,0,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Jaguars,JAX,16,,LEDGE,553388773,Travon Walker,3,0,2008,44,1,6.00,0,0,1,0,0,0,1.00,0,0,1.00
Jaguars,JAX,16,,CB,553387924,Greg Newsome II,4,0,1273,6,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Jaguars,JAX,16,,DT,553387014,DaVon Hamilton,5,0,317,52,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Jaguars,JAX,16,,FS,553388938,Andrew Wingard,6,0,9686,42,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Jaguars,JAX,16,,REDGE,553386034,Josh Hines-Allen,6,0,9365,41,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Jaguars,JAX,16,,SAM,553386883,Dennis Gardeck,7,0,9780,47,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Jaguars,JAX,16,,WILL,553387999,Foyesade Oluokun,7,0,9347,23,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Jaguars,JAX,16,,CB,553387573,Jourdan Lewis,8,0,8641,2,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Jaguars,JAX,16,,SS,553387894,Eric Murray,9,0,8157,29,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Jets,NYJ,17,,SS,553387847,Malachi Moore,0,0,10669,27,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Jets,NYJ,17,,CB,553386332,Jarvis Brownlee Jr,1,0,10023,29,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
Jets,NYJ,17,,LEDGE,553387721,Will McDonald IV,2,0,2303,9,1,5.00,0,1,0,0,0,0,1.00,0,0,3.00
Jets,NYJ,17,,CB,553386884,Sauce Gardner,3,0,1712,1,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Jets,NYJ,17,,SS,553385998,Tony Adams,3,0,2723,22,1,2.00,0,2,0,0,0,0,0.00,0,0,2.00
Jets,NYJ,17,,FS,553386453,Andre Cisco,4,0,1147,8,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Jets,NYJ,17,,CB,553388500,Brandon Stephens,4,0,1157,21,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Jets,NYJ,17,,MIKE,553388381,Jamien Sherwood,4,0,1587,44,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Jets,NYJ,17,,WILL,553388900,Quincy Williams,6,0,172,56,1,2.00,0,2,0,0,0,0,0.00,0,0,2.00
Jets,NYJ,17,,DT,553388901,Quinnen Williams,6,0,9679,95,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Packers,GB,19,,MIKE,553386512,Edgerrin Cooper,1,0,10041,56,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Packers,GB,19,,FS,553388879,Evan Williams,1,0,10297,33,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Packers,GB,19,,FS,553386348,Javon Bullard,1,0,10024,20,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Packers,GB,19,,SS,553387987,Kitan Oladapo,1,0,10201,27,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Packers,GB,19,,CB,553388228,Kelee Ringo,2,0,2369,22,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Packers,GB,19,,DT,553388992,Devonte Wyatt,3,0,2059,95,1,11.00,0,0,1,0,0,0,2.00,0,0,4.00
Packers,GB,19,,WILL,553388771,Quay Walker,3,0,2006,7,1,5.00,0,1,0,0,0,0,0.00,0,0,5.00
Packers,GB,19,,REDGE,553388041,Micah Parsons,4,0,1058,1,1,2.00,0,0,0,0,0,0,0.50,0,0,1.00
Packers,GB,19,,CB,553387161,Nate Hobbs,4,0,1184,21,1,0.00,0,2,0,0,0,0,0.00,0,0,0.00
Packers,GB,19,,SS,553387743,Xavier McKinney,5,0,452,29,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Packers,GB,19,,CB,553387938,Keisean Nixon,6,0,486,25,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Packers,GB,19,,LEDGE,553386892,Rashan Gary,6,0,9467,52,1,5.00,0,0,0,0,0,0,0.50,0,0,4.00
Packers,GB,19,,DT,553387228,Maurice Hurst,7,0,8931,92,1,7.00,0,0,0,0,0,0,2.00,0,0,3.00
Packers,GB,19,,CB,553386866,Kendall Fuller,9,0,8013,30,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,FS,553388167,Lathan Ransom,0,0,10700,22,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,REDGE,553388353,Nic Scourton,0,0,10725,11,1,1.00,0,1,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,REDGE,553388722,Princely Umanmielen,0,0,10698,3,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Panthers,CAR,20,,CB,553388465,Chau Smith-Wade,1,0,10252,26,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Panthers,CAR,20,,SS,553388217,Demani Richardson,1,0,10228,36,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Panthers,CAR,20,,MIKE,553388778,Trevin Wallace,1,0,10284,32,1,4.00,0,0,1,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,CB,553386752,Akayleb Evans,3,0,1568,29,1,0.00,0,1,0,0,0,0,0.00,0,0,0.00
Panthers,CAR,20,,CB,553387672,Damarri Mathis,3,0,1825,28,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,CB,553387189,Jaycee Horn,4,0,1352,8,1,3.00,0,1,0,0,0,0,0.00,0,0,3.00
Panthers,CAR,20,,LEDGE,553387370,Patrick Jones II,4,0,884,91,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,FS,553387828,Tre'von Moehrig,4,0,1212,7,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,WILL,553388290,Christian Rozeboom,5,0,1040,56,1,5.00,0,0,0,0,0,0,0.00,0,0,5.00
Panthers,CAR,20,,DT,553386313,Derrick Brown,5,0,189,95,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,DT,553388842,Tershawn Wharton,5,0,1088,99,1,4.00,0,1,0,0,0,0,0.00,1,0,2.00
Panthers,CAR,20,,CB,553387278,Mike Jackson,6,0,9518,2,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Panthers,CAR,20,,SS,553388350,Nick Scott,6,0,154,21,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,SS,553388970,Craig Woodson,0,0,10790,31,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,DT,553386778,Joshua Farmer,0,0,10895,92,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,SAM,553388009,Anfernee Orji,2,0,2343,50,1,2.00,0,0,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,CB,553386936,Christian Gonzalez,2,0,2171,0,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,MIKE,553387652,Marte Mapu,2,0,4670,15,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Patriots,NE,21,,WILL,553386902,Jack Gibbens,3,0,3232,51,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,CB,553387407,Marcus Jones,3,0,1789,25,1,4.00,0,0,0,0,0,0,0.00,0,0,4.00
Patriots,NE,21,,DT,553386126,Christian Barmore,4,0,780,90,1,4.00,0,0,0,0,0,0,1.50,0,0,1.00
Patriots,NE,21,,DT,553388897,Milton Williams,4,0,1588,97,1,8.00,0,0,0,0,0,0,3.00,0,0,2.00
Patriots,NE,21,,FS,553387084,Jaylinn Hawkins,5,0,339,21,1,2.00,0,1,0,0,0,0,0.00,0,0,2.00
Patriots,NE,21,,SS,553386681,Kyle Dugger,5,0,263,23,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Patriots,NE,21,,MIKE,553388570,Jahlani Tavai,6,0,9649,48,1,1.00,0,0,0,0,0,0,0.00,0,0,1.00
Patriots,NE,21,,CB,553386576,Carlton Davis III,7,0,8864,7,1,3.00,0,0,0,0,0,0,0.50,0,0,2.00
Patriots,NE,21,,REDGE,553387528,Harold Landry III,7,0,8966,2,1,4.00,0,0,0,0,0,0,1.00,0,0,2.00
Patriots,NE,21,,MIKE,553388483,Robert Spillane,7,0,9926,14,1,3.00,0,0,0,0,0,0,0.00,0,0,3.00
Raiders,LV,22,,CB,553388121,Darien Porter,0,0,10694,26,1,4.00,0,1,0,0,0,0,0.00,0,0,4.00
