id,teamId,league,notes,displayName,abbrName,cityName,conferenceName,defScheme,divName,injuryCount,logoId,nickName,offScheme,ovrRating,primaryColor,secondaryColor,userName,awayLosses,awayTies,awayWins,calendarYear,conferenceId,confLosses,confTies,confWins,capRoom,capAvailable,capSpent,defPassYds,defPassYdsRank,defRushYds,defRushYdsRank,defTotalYds,defTotalYdsRank,divisionId,divLosses,divisionName,divTies,divWins,homeLosses,homeTies,homeWins,netPts,offPassYds,offPassYdsRank,offRushYds,offRushYdsRank,offTotalYds,offTotalYdsRank,ptsAgainstRank,ptsForRank,playoffStatus,prevRank,ptsAgainst,ptsFor,rank,seed,seasonIndex,stageIndex,totalLosses,totalTies,totalWins,teamName,teamOvr,tODiff,weekIndex,winLossStreak,winPct,trade_block_comments,logo,banner,footer_banner
1513523,775553036,Premier Football Circuit Slow Sim,,Colts,IND,Indianapolis,AFC,11,AFC South,0,9,Colts,2,85,78697,16777215,CodSnips4dayz,0,0,0,2025,766115840,0,0,1,279200000,18940000,260260000,125,4,168,26,293,10,770703362,0,AFC South,0,0,0,0,1,15,278,7,160,9,438,3,14,2,1,0,21,36,1,1,0,1,0,0,1,Colts,85,1,1,1,1.00,,,,
1513543,775553037,Premier Football Circuit Slow Sim,,Commanders,WAS,Washington,NFC,19,NFC East,0,25,Commanders,2,82,5903380,16758290,mossbornhydra,0,0,0,2025,767557632,1,0,0,279200000,21430000,257770000,324,31,75,9,399,26,770703364,1,NFC East,0,0,1,0,0,-13,215,14,143,12,358,13,30,17,0,0,35,22,29,15,0,1,1,0,0,Commanders,82,-1,1,255,0.00,,,,
1513540,775553038,Premier Football Circuit Slow Sim,,Cowboys,DAL,Dallas,NFC,11,NFC East,0,10,Cowboys,0,82,798338,11581372,TeddyBrosevelt21,1,0,0,2025,767557632,1,0,0,279200000,51630000,227570000,187,16,270,32,457,32,770703364,1,NFC East,0,0,0,0,0,-8,208,16,159,10,367,10,24,20,0,0,27,19,25,12,0,1,1,0,0,Cowboys,82,1,1,255,0.00,,,,
1513524,775553039,Premier Football Circuit Slow Sim,,Dolphins,MIA,Miami,AFC,11,AFC East,0,11,Phins,2,81,36503,16534530,VadaUK,1,0,0,2025,766115840,1,0,0,279200000,4288137296,286030000,278,26,160,24,438,30,770703360,0,AFC East,0,0,0,0,0,-15,125,29,168,7,293,23,31,19,0,0,36,21,30,15,0,1,1,0,0,Dolphins,81,-1,1,255,0.00,,,,
1513541,775553040,Premier Football Circuit Slow Sim,,Eagles,PHI,Philadelphia,NFC,19,NFC East,0,12,Eagles,10,87,18513,10660525,YorFriendMarcus,0,0,0,2025,767557632,0,0,1,279200000,18500000,260700000,208,17,159,23,367,23,770703364,0,NFC East,0,1,0,0,1,8,187,17,270,1,457,1,13,9,1,0,19,27,7,6,0,1,0,0,1,Eagles,87,-1,1,1,1.00,,,,
1513536,775553041,Premier Football Circuit Slow Sim,,Falcons,ATL,Atlanta,NFC,13,NFC South,0,13,Falcons,0,82,10685741,0,ScringusKhan,0,0,0,2025,767557632,0,0,1,279200000,3650000,275550000,329,32,101,13,430,29,770703366,0,NFC South,0,1,0,0,1,10,214,15,232,3,446,2,19,4,1,0,24,34,6,3,0,1,0,0,1,Falcons,82,3,1,1,1.00,,,,
1513542,775553043,Premier Football Circuit Slow Sim,,Giants,NYG,New York,NFC,11,NFC East,0,15,G-Men,2,81,74578,10685741,rainyDay0_0,0,0,1,2025,767557632,0,0,1,279200000,19120000,260080000,215,19,143,21,358,20,770703364,0,NFC East,0,1,0,0,0,13,324,2,75,24,399,7,16,3,1,0,22,35,3,2,0,1,0,0,1,Giants,81,1,1,1,1.00,,,,
1513520,775553045,Premier Football Circuit Slow Sim,,Jaguars,JAX,Jacksonville,AFC,12,AFC South,0,16,Jags,0,81,25974,0,PokemonX9322,0,0,0,2025,766115840,0,0,0,279200000,28850000,250350000,153,9,167,25,320,14,770703362,0,AFC South,0,0,0,0,1,1,92,31,83,23,175,31,3,29,0,0,9,10,16,9,0,1,0,0,1,Jaguars,81,0,1,1,1.00,,,,
1513525,775553046,Premier Football Circuit Slow Sim,,Jets,NYJ,New York,AFC,19,AFC East,0,17,Jets,0,80,1136448,16777215,Chrisduke890,0,0,0,2025,766115840,0,0,1,279200000,33250000,245950000,228,22,47,3,275,8,770703360,0,AFC East,0,0,0,0,1,2,154,23,205,4,359,12,21,8,1,0,25,27,14,7,0,1,0,0,1,Jets,80,0,1,1,1.00,,,,
1513532,775553047,Premier Football Circuit Slow Sim,,Lions,DET,Detroit,NFC,13,NFC North,0,18,Lions,0,86,30390,11581372,,0,0,1,2025,767557632,0,0,1,279200000,45980000,233220000,173,11,117,16,290,9,770703365,0,NFC North,0,1,0,0,0,13,183,19,143,11,326,17,1,23,1,0,3,16,2,1,0,1,0,0,1,Lions,86,1,1,1,1.00,,,,
1513533,775553049,Premier Football Circuit Slow Sim,,Packers,GB,Green Bay,NFC,13,NFC North,0,19,Pack,0,85,1846565,15641886,TonelessS2E1,0,0,0,2025,767557632,1,0,0,279200000,45970000,233230000,183,14,143,22,326,16,770703365,1,NFC North,0,0,1,0,0,-13,173,22,117,17,290,24,10,32,0,0,16,3,28,14,0,1,1,0,0,Packers,85,-1,1,255,0.00,,,,
1513537,775553050,Premier Football Circuit Slow Sim,,Panthers,CAR,Carolina,NFC,11,NFC South,0,20,Panthers,10,79,34255,11711675,Keegan_Cwater,1,0,0,2025,767557632,0,0,0,279200000,49010000,230190000,92,2,83,11,175,2,770703366,0,NFC South,0,0,0,0,0,-1,153,24,167,8,320,19,5,30,0,0,10,9,17,8,0,1,1,0,0,Panthers,79,0,1,255,0.00,,,,
1513526,775553051,Premier Football Circuit Slow Sim,,Patriots,NE,New England,AFC,13,AFC East,0,21,Pats,0,79,795456,13111342,YoungAntSavage7,0,0,0,2025,766115840,0,0,1,279200000,80840000,198360000,103,3,239,31,342,18,770703360,0,AFC East,0,0,0,0,1,7,135,27,121,16,256,26,6,22,1,0,10,17,10,3,0,1,0,0,1,Patriots,79,-1,1,1,1.00,,,,
1513528,775553052,Premier Football Circuit Slow Sim,,Raiders,LV,Las Vegas,AFC,19,AFC West,0,22,Raiders,3,78,10923696,0,99861f57b6c570ca,1,0,0,2025,766115840,1,0,0,279200000,45340000,233860000,135,6,121,17,256,7,770703363,0,AFC West,0,0,0,0,0,-7,103,30,239,2,342,15,12,28,0,0,17,10,24,13,0,1,1,0,0,Raiders,78,1,1,255,0.00,,,,
1513545,775553053,Premier Football Circuit Slow Sim,,Rams,LAR,Los Angeles,NFC,13,NFC West,0,23,Rams,1,85,13716,16765184,kikis12337,0,0,0,2025,767557632,0,0,0,279200000,15570000,263630000,246,24,70,7,316,13,770703367,0,NFC West,0,0,1,0,0,-2,283,5,137,14,420,5,20,16,0,0,24,22,18,9,0,1,1,0,0,Rams,85,0,1,255,0.00,,,,
1513516,775553054,Premier Football Circuit Slow Sim,,Ravens,BAL,Baltimore,AFC,11,AFC North,0,24,Ravens,0,86,2364255,0,BillyMcDugal86,1,0,0,2025,766115840,1,0,0,279200000,30590000,248610000,304,30,105,14,409,27,770703361,0,AFC North,0,0,0,0,0,-3,282,6,69,27,351,14,27,7,0,0,30,27,20,11,0,1,1,0,0,Ravens,86,0,1,255,0.00,,,,
1513538,775553055,Premier Football Circuit Slow Sim,,Saints,NO,New Orleans,NFC,18,NFC South,0,26,Saints,2,76,13876365,0,Th3AlphaTTV,0,0,0,2025,767557632,1,0,0,279200000,8460000,270740000,223,20,170,27,393,25,770703366,0,NFC South,0,0,1,0,0,-25,251,8,83,22,334,16,32,26,0,0,37,12,32,16,0,1,1,0,0,Saints,76,-3,1,255,0.00,,,,
1513546,775553056,Premier Football Circuit Slow Sim,,Seahawks,SEA,Seattle,NFC,18,NFC West,0,27,Seahawks,3,81,5426,6929960,XDM_Dvrkkninja88,0,0,0,2025,767557632,0,0,1,279200000,46240000,232960000,127,5,110,15,237,5,770703367,0,NFC West,0,1,0,0,1,7,137,26,68,28,205,30,2,24,1,0,6,13,8,4,0,1,0,0,1,Seahawks,81,0,1,1,1.00,,,,
1513517,775553057,Premier Football Circuit Slow Sim,,Steelers,PIT,Pittsburgh,AFC,13,AFC North,0,28,Steelers,1,81,15641886,0,PhoenixRising026,1,0,0,2025,766115840,1,0,0,279200000,29910000,249290000,154,10,205,29,359,21,770703361,0,AFC North,0,0,0,0,0,-2,228,12,47,30,275,25,25,12,0,0,27,25,19,10,0,1,1,0,0,Steelers,81,0,1,255,0.00,,,,
1513522,775553058,Premier Football Circuit Slow Sim,,Texans,HOU,Houston,AFC,16,AFC South,0,31,Texans,1,82,135192,15401000,One_Blanket83,0,0,1,2025,766115840,0,0,0,279200000,42980000,236220000,283,28,137,19,420,28,770703362,0,AFC South,0,0,0,0,0,2,246,9,70,26,316,21,17,13,0,0,22,24,15,8,0,1,0,0,1,Texans,82,0,1,1,1.00,,,,
1513521,775553059,Premier Football Circuit Slow Sim,,Titans,TEN,Tennessee,AFC,17,AFC South,0,29,Titans,0,78,4494802,5426,,1,0,0,2025,766115840,1,0,0,279200000,29160000,250040000,179,12,58,4,237,6,770703362,0,AFC South,0,0,0,0,0,-17,21,32,31,31,52,32,26,27,0,0,27,10,31,16,0,1,1,0,0,Titans,78,0,1,255,0.00,,,,
1513534,775553060,Premier Football Circuit Slow Sim,,Vikings,MIN,Minnesota,NFC,18,NFC North,0,30,Vikes,0,86,5187203,16762415,Sir_Pondskum,0,0,1,2025,767557632,0,0,1,279200000,36790000,242410000,141,8,74,8,215,4,770703365,0,NFC North,0,1,0,0,0,4,228,11,88,21,316,20,9,21,1,0,13,17,11,7,0,1,0,0,1,Vikings,86,-2,1,1,1.00,,,,
